Plot,Observer,Date,Direction,Height,Distance,Score
CS_69,IR & GR,2019-07-15,54,1,30,5
CS_69,IR & GR,2019-07-15,54,1.5,30,5
CS_69,IR & GR,2019-07-15,54,2,30,5
CS_69,IR & GR,2019-07-15,54,2.5,30,5
CS_70,IR & GR,2019-07-18,132,0.5,5,1
CS_70,IR & GR,2019-07-18,132,1,5,1
CS_70,IR & GR,2019-07-18,132,1.5,5,2
CS_70,IR & GR,2019-07-18,132,2,5,2
CS_70,IR & GR,2019-07-18,132,2.5,5,2
CS_70,IR & GR,2019-07-18,132,0.5,10,5
CS_70,IR & GR,2019-07-18,132,1,10,5
CS_70,IR & GR,2019-07-18,132,1.5,10,5
CS_70,IR & GR,2019-07-18,132,2,10,5
CS_70,IR & GR,2019-07-18,132,2.5,10,5
CS_70,IR & GR,2019-07-18,132,0.5,15,5
CS_70,IR & GR,2019-07-18,132,1,15,5
CS_70,IR & GR,2019-07-18,132,1.5,15,5
CS_70,IR & GR,2019-07-18,132,2,15,5
CS_70,IR & GR,2019-07-18,132,2.5,15,5
CS_70,IR & GR,2019-07-18,132,0.5,20,5
CS_70,IR & GR,2019-07-18,132,1,20,5
CS_70,IR & GR,2019-07-18,132,1.5,20,5
CS_70,IR & GR,2019-07-18,132,2,20,5
CS_70,IR & GR,2019-07-18,132,2.5,20,5
CS_70,IR & GR,2019-07-18,132,0.5,25,5
CS_70,IR & GR,2019-07-18,132,1,25,5
CS_70,IR & GR,2019-07-18,132,1.5,25,5
CS_70,IR & GR,2019-07-18,132,2,25,5
CS_70,IR & GR,2019-07-18,132,2.5,25,5
CS_70,IR & GR,2019-07-18,132,0.5,30,5
CS_70,IR & GR,2019-07-18,132,1,30,5
CS_70,IR & GR,2019-07-18,132,1.5,30,5
CS_70,IR & GR,2019-07-18,132,2,30,5
CS_70,IR & GR,2019-07-18,132,2.5,30,5
CS_71,IR & GR,2019-07-18,132,0.5,5,4
CS_71,IR & GR,2019-07-18,132,1,5,3
CS_71,IR & GR,2019-07-18,132,1.5,5,1
CS_71,IR & GR,2019-07-18,132,2,5,1
CS_71,IR & GR,2019-07-18,132,2.5,5,1
CS_71,IR & GR,2019-07-18,132,0.5,10,1
CS_71,IR & GR,2019-07-18,132,1,10,1
CS_71,IR & GR,2019-07-18,132,1.5,10,3
CS_71,IR & GR,2019-07-18,132,2,10,1
CS_71,IR & GR,2019-07-18,132,2.5,10,1
CS_71,IR & GR,2019-07-18,132,0.5,15,1
CS_71,IR & GR,2019-07-18,132,1,15,1
CS_71,IR & GR,2019-07-18,132,1.5,15,4
CS_71,IR & GR,2019-07-18,132,2,15,1
CS_71,IR & GR,2019-07-18,132,2.5,15,1
CS_71,IR & GR,2019-07-18,132,0.5,20,5
CS_71,IR & GR,2019-07-18,132,1,20,5
CS_71,IR & GR,2019-07-18,132,1.5,20,1
CS_71,IR & GR,2019-07-18,132,2,20,2
CS_71,IR & GR,2019-07-18,132,2.5,20,1
CS_71,IR & GR,2019-07-18,132,0.5,25,5
CS_71,IR & GR,2019-07-18,132,1,25,5
CS_71,IR & GR,2019-07-18,132,1.5,25,4
CS_71,IR & GR,2019-07-18,132,2,25,5
CS_71,IR & GR,2019-07-18,132,2.5,25,1
CS_71,IR & GR,2019-07-18,132,0.5,30,5
CS_71,IR & GR,2019-07-18,132,1,30,5
CS_71,IR & GR,2019-07-18,132,1.5,30,5
CS_71,IR & GR,2019-07-18,132,2,30,2
CS_71,IR & GR,2019-07-18,132,2.5,30,2
CS_72,YW & AM,2019-07-14,330,0.5,5,1
CS_72,YW & AM,2019-07-14,330,1,5,1
CS_72,YW & AM,2019-07-14,330,1.5,5,1
CS_72,YW & AM,2019-07-14,330,2,5,1
CS_72,YW & AM,2019-07-14,330,2.5,5,1
CS_72,YW & AM,2019-07-14,330,0.5,10,5
CS_72,YW & AM,2019-07-14,330,1,10,5
CS_72,YW & AM,2019-07-14,330,1.5,10,1
CS_72,YW & AM,2019-07-14,330,2,10,1
CS_72,YW & AM,2019-07-14,330,2.5,10,1
CS_72,YW & AM,2019-07-14,330,0.5,15,5
CS_72,YW & AM,2019-07-14,330,1,15,5
CS_72,YW & AM,2019-07-14,330,1.5,15,5
CS_72,YW & AM,2019-07-14,330,2,15,1
CS_72,YW & AM,2019-07-14,330,2.5,15,1
CS_72,YW & AM,2019-07-14,330,0.5,20,5
CS_72,YW & AM,2019-07-14,330,1,20,5
CS_72,YW & AM,2019-07-14,330,1.5,20,5
CS_72,YW & AM,2019-07-14,330,2,20,5
CS_72,YW & AM,2019-07-14,330,2.5,20,5
CS_72,YW & AM,2019-07-14,330,0.5,25,2
CS_72,YW & AM,2019-07-14,330,1,25,5
CS_72,YW & AM,2019-07-14,330,1.5,25,5
CS_72,YW & AM,2019-07-14,330,2,25,5
CS_72,YW & AM,2019-07-14,330,2.5,25,5
CS_72,YW & AM,2019-07-14,330,0.5,30,5
CS_72,YW & AM,2019-07-14,330,1,30,5
CS_72,YW & AM,2019-07-14,330,1.5,30,5
CS_72,YW & AM,2019-07-14,330,2,30,5
CS_72,YW & AM,2019-07-14,330,2.5,30,5
,,,,,,
,,,,,,
