,BadPoint,Var_X,Var_Y,Cov_XY,AngleDiff,Date,Time,Frequency,coords.x1,coords.x2,datetime
693,0,394.2115431,143.2908741,161.366824,1.631006566,2019-05-19,151800,150.191,-53.98715331,48.34949938,2019-05-19 15:18
694,1,0,0,0,0,2019-05-20,191700,150.191,-53.98542267,48.35146481,2019-05-20 19:17
695,0,14.48789416,34.50210034,-0.647255207,1.000245768,2019-05-21,53800,150.191,-53.98433278,48.34945433,2019-05-21 5:38
696,0,93.82422592,72.93044067,79.34986396,0.472219885,2019-05-22,62900,150.191,-53.9876759,48.34906945,2019-05-22 6:29
697,0,73.89422824,18.7927807,29.52811585,0.376627669,2019-05-23,103300,150.191,-53.98916615,48.34923118,2019-05-23 10:33
698,0,465.9181805,318.7308295,293.6402773,5.190926486,2019-05-24,61800,150.191,-53.98368058,48.34936499,2019-05-24 6:18
699,0,68.66454672,50.98140437,35.54796177,2.063219598,2019-05-25,63000,150.191,-53.98604129,48.35046167,2019-05-25 6:30
700,1,0,0,0,0,2019-05-26,163100,150.191,-53.98452845,48.35016129,2019-05-26 16:31
701,0,0.986702362,1.32246859,-1.086272547,0.375923972,2019-05-27,165300,150.191,-53.98376358,48.35010503,2019-05-27 16:53
702,0,1601.235955,1197.093134,1203.404742,4.703983326,2019-05-28,110600,150.191,-53.98625972,48.34941972,2019-05-28 11:06
703,0,3.019972992,9.090399913,1.124537813,1.053401539,2019-06-11,55800,150.191,-53.9844923,48.35119995,2019-06-11 5:58
704,0,0.003085453,0.001220786,0.001883799,0.018418986,2019-06-12,80000,150.191,-53.98422548,48.35024722,2019-06-12 8:00
705,0,102.8805451,142.8640638,84.65031795,3.475506014,2019-06-13,53900,150.191,-53.98497216,48.35058242,2019-06-13 5:39
706,0,7.925449389,20.9700822,11.4958664,0.96077741,2019-06-14,185100,150.191,-53.98451765,48.3506143,2019-06-14 18:51
707,0,26.27623459,33.39037596,26.62624824,1.445186117,2019-06-16,140400,150.191,-53.98469181,48.35069436,2019-06-16 14:04
708,0,290.2833626,56.4759303,110.7327596,0.571031377,2019-06-17,201400,150.191,-53.98930952,48.34919922,2019-06-17 20:14
709,1,0,0,0,0,2019-06-18,63800,150.191,-53.98278803,48.34983379,2019-06-18 6:38
710,0,0.643434205,1.646039337,0.588152767,0.165632719,2019-06-19,63600,150.191,-53.98591792,48.34964368,2019-06-19 6:36
711,1,0,0,0,0,2019-06-20,201500,150.191,-53.98327791,48.34938855,2019-06-20 20:15
712,0,0.285326795,0.508377144,0.270985403,0.075403363,2019-06-21,52500,150.191,-53.98675945,48.34943733,2019-06-21 5:25
713,0,0.85865321,0.24217213,0.279935058,0.072644331,2019-06-22,182300,150.191,-53.98734692,48.34991925,2019-06-22 18:23
714,0,20.92240977,82.22442117,21.7984511,1.359986992,2019-06-24,184200,150.191,-53.98312985,48.34833023,2019-06-24 18:42
715,0,225.6500366,206.2704495,176.8597261,1.365640891,2019-06-25,191700,150.191,-53.98633691,48.3481895,2019-06-25 19:17
716,0,29.5302894,46.00348562,22.33507029,1.048099489,2019-06-26,55800,150.191,-53.98633901,48.34988494,2019-06-26 5:58
717,0,15.96559061,40.77771868,20.61586977,1.243239113,2019-06-27,60300,150.191,-53.98499835,48.35042611,2019-06-27 6:03
718,0,27.43841552,78.51977665,32.14275169,1.186222995,2019-06-28,60100,150.191,-53.98516516,48.34967249,2019-06-28 6:01
719,0,233.4089895,187.2089027,180.6710494,3.690815779,2019-07-10,62200,150.191,-53.98497872,48.35067632,2019-07-10 6:22
720,0,13.31152715,29.15625605,7.993521882,2.308375858,2019-07-13,192300,150.191,-53.98270794,48.34915095,2019-07-13 19:23
721,0,752.003364,353.7729811,320.0957968,5.065717926,2019-07-22,201200,150.191,-53.9847254,48.34928214,2019-07-22 20:12
722,0,59.32647134,77.23954505,46.34944183,1.061689833,2019-07-29,194500,150.191,-53.98527853,48.34793834,2019-07-29 19:45
723,0,11.9231789,8.083994987,4.6013551,0.883598813,2019-08-26,184000,150.191,-53.98510818,48.35018444,2019-08-26 18:40
724,0,4.657679767,60.08574418,-9.836842684,1.3339976,2019-08-27,70000,150.191,-53.98394265,48.34971894,2019-08-27 7:00
725,0,6.822511073,5.385618969,0.555299084,0.554747602,2019-08-28,191300,150.191,-53.98470352,48.34995149,2019-08-28 19:13
726,0,30.52817228,87.80482701,21.8055591,1.420004233,2019-08-30,113000,150.191,-53.98451602,48.34844474,2019-08-30 11:30
727,0,245.1861189,169.4158931,110.2983338,3.167400514,2019-08-31,191700,150.191,-53.98522827,48.34988155,2019-08-31 19:17
728,0,3.874857672,69.80327054,5.697029604,0.44304811,2019-09-01,84800,150.191,-53.98409448,48.34737384,2019-09-01 8:48
729,0,812.9828302,110.8079557,-276.2453732,1.141650561,2019-05-12,95200,150.232,-53.98780111,48.35207097,2019-05-12 9:52
730,0,140.0751572,8.785375268,6.2352392,0.770780556,2019-05-13,122300,150.232,-53.98870854,48.35154654,2019-05-13 12:23
731,0,423.1822471,16.46728816,-14.10749026,1.009181376,2019-05-14,133800,150.232,-53.98851945,48.35201293,2019-05-14 13:38
732,0,7202.201868,314.7573716,-1258.80235,1.805114349,2019-05-15,94700,150.232,-53.98913439,48.35162012,2019-05-15 9:47
733,1,0,0,0,0,2019-05-16,94300,150.232,-53.99265049,48.35346743,2019-05-16 9:43
734,0,9.38304548,0.826239164,-0.249934871,0.418017195,2019-05-18,84200,150.232,-53.98581879,48.35158357,2019-05-18 8:42
735,1,0,0,0,0,2019-05-19,165000,150.232,-53.98279643,48.34989482,2019-05-19 16:50
736,0,3.128171796,0.275492977,0.088997998,0.243868033,2019-05-20,60700,150.232,-53.98586766,48.35147876,2019-05-20 6:07
737,0,178.5960814,19.46477973,34.64965242,1.180879885,2019-05-21,63200,150.232,-53.98883637,48.35215204,2019-05-21 6:32
738,0,129.6999226,2.708490644,5.331804876,0.902355222,2019-05-22,55400,150.232,-53.98631194,48.35208162,2019-05-22 5:54
739,1,0,0,0,0,2019-05-23,94900,150.232,-53.98689028,48.35263147,2019-05-23 9:49
740,1,0,0,0,0,2019-05-24,55300,150.232,-53.98909076,48.3528428,2019-05-24 5:53
741,0,81.70160892,12.02622875,12.52476812,1.369201421,2019-05-26,161200,150.232,-53.98678646,48.35173147,2019-05-26 16:12
742,0,948.0423358,38.03251183,-64.27291695,1.744566287,2019-05-27,165900,150.232,-53.98741196,48.3517638,2019-05-27 16:59
743,0,161.4815688,11.10165726,-23.90138081,0.958420528,2019-05-28,114900,150.232,-53.98660406,48.35189379,2019-05-28 11:49
744,0,70.66208505,0.744708071,2.159014129,0.497470305,2019-06-11,193600,150.232,-53.98367673,48.34985659,2019-06-11 19:36
745,0,520.4556766,32.30801992,-96.70304252,0.957426647,2019-06-12,64200,150.232,-53.98794074,48.35216359,2019-06-12 6:42
746,0,58.86141006,1.81041598,3.906085031,0.253172475,2019-06-13,193000,150.232,-53.98956425,48.3518879,2019-06-13 19:30
747,0,661.5998922,31.0779186,-121.6108332,0.726592744,2019-06-14,190400,150.232,-53.98828456,48.35264519,2019-06-14 19:04
748,1,0,0,0,0,2019-06-16,134100,150.232,-53.9851389,48.35208097,2019-06-16 13:41
749,1,0,0,0,0,2019-06-17,193000,150.232,-53.98667023,48.35261596,2019-06-17 19:30
750,0,2.508885269,0.345282116,-0.26761807,0.283208457,2019-06-19,54100,150.232,-53.98537357,48.35171204,2019-06-19 5:41
751,1,0,0,0,0,2019-06-20,103700,150.232,-53.98513128,48.3521989,2019-06-20 10:37
752,0,106.1174083,3.137346432,3.899309378,0.311439658,2019-06-21,54100,150.232,-53.99071538,48.35167182,2019-06-21 5:41
753,0,667.8638697,13.06017624,-0.304884389,0.847301963,2019-06-24,201200,150.232,-53.99042336,48.35256979,2019-06-24 20:12
754,0,8986.521593,313.8522842,-1468.314471,1.296267808,2019-06-25,193000,150.232,-53.99003633,48.35177711,2019-06-25 19:30
755,1,0,0,0,0,2019-06-26,195900,150.232,-53.98399296,48.35105054,2019-06-26 19:59
756,0,59.85967211,8.701104929,18.5528332,0.859989758,2019-06-28,71400,150.232,-53.98799365,48.35221935,2019-06-28 7:14
757,1,0,0,0,0,2019-07-13,191500,150.232,-53.98359779,48.35060419,2019-07-13 19:15
758,0,1119.203486,199.1582541,-437.6153606,1.223174625,2019-07-22,195100,150.232,-53.98781357,48.35274507,2019-07-22 19:51
759,0,25.50766094,75.79500794,-36.33279596,1.41834352,2019-08-26,180100,150.232,-53.98279234,48.3508851,2019-08-26 18:01
760,1,0,0,0,0,2019-08-27,73700,150.232,-53.98429488,48.35132174,2019-08-27 7:37
761,0,34.53273113,4.466196051,-10.18329093,0.325474017,2019-08-28,184700,150.232,-53.98630874,48.35231997,2019-08-28 18:47
762,1,0,0,0,0,2019-08-29,192200,150.232,-53.98558391,48.35099601,2019-08-29 19:22
763,1,0,0,0,0,2019-08-31,71400,150.232,-53.98734847,48.3527138,2019-08-31 7:14
764,1,0,0,0,0,2019-09-01,81700,150.232,-53.98668058,48.35257421,2019-09-01 8:17
765,1,0,0,0,0,2019-05-11,150200,150.273,-53.97992462,48.34941922,2019-05-11 15:02
766,1,0,0,0,0,2019-05-13,101300,150.273,-53.98060331,48.34969042,2019-05-13 10:13
767,0,0.117877488,0.081175232,0.080648231,0.061912433,2019-05-17,143100,150.273,-53.97889266,48.35021723,2019-05-17 14:31
768,0,0.530991549,3.139380951,0.127462024,0.499155029,2019-05-18,82500,150.273,-53.98001664,48.35017635,2019-05-18 8:25
769,0,2.443880127,2.013642345,1.951836329,0.34598679,2019-05-19,152700,150.273,-53.97933442,48.34998963,2019-05-19 15:27
770,1,0,0,0,0,2019-05-20,192900,150.273,-53.98001019,48.34963325,2019-05-20 19:29
771,1,0,0,0,0,2019-05-21,185500,150.273,-53.9802589,48.34951616,2019-05-21 18:55
772,0,5.401263448,17.5127349,3.055372259,1.100981096,2019-05-23,93100,150.273,-53.97981644,48.35047596,2019-05-23 9:31
773,0,12.39226238,25.25075927,13.21493303,1.236559799,2019-05-25,54200,150.273,-53.97949224,48.35019445,2019-05-25 5:42
774,0,22.49731548,91.82259429,23.33464854,2.195021272,2019-05-26,165800,150.273,-53.97977387,48.35056267,2019-05-26 16:58
775,0,288.5298896,151.9076204,36.38170113,4.228562517,2019-05-27,181000,150.273,-53.98105919,48.35150893,2019-05-27 18:10
776,0,3.035904387,6.89853363,-0.094677945,0.786187324,2019-06-11,191200,150.273,-53.98024599,48.35067108,2019-06-11 19:12
777,0,67.84962884,94.83650149,55.93684271,2.003102349,2019-06-12,65600,150.273,-53.97905175,48.35061815,2019-06-12 6:56
778,0,24.35420461,25.32260798,19.53763912,1.110350399,2019-06-13,53200,150.273,-53.97905525,48.35030652,2019-06-13 5:32
779,0,57.74135554,111.5006874,62.16423406,2.553258918,2019-06-14,195500,150.273,-53.97950692,48.35016607,2019-06-14 19:55
780,0,65.1939672,64.49576332,46.44689329,1.464677598,2019-06-16,195900,150.273,-53.97858798,48.35081232,2019-06-16 19:59
781,1,0,0,0,0,2019-06-17,200200,150.273,-53.97989277,48.3501785,2019-06-17 20:02
782,0,107.7868294,82.28330495,75.41233233,1.579243072,2019-06-19,54200,150.273,-53.97855886,48.35057761,2019-06-19 5:42
783,1,0,0,0,0,2019-06-20,195500,150.273,-53.97983325,48.34876543,2019-06-20 19:55
784,1,0,0,0,0,2019-06-21,181100,150.273,-53.97979083,48.34957555,2019-06-21 18:11
785,1,0,0,0,0,2019-06-24,200500,150.273,-53.98012019,48.34954497,2019-06-24 20:05
786,1,0,0,0,0,2019-06-25,55900,150.273,-53.98008985,48.3495687,2019-06-25 5:59
787,1,0,0,0,0,2019-06-26,195100,150.273,-53.97964344,48.349713,2019-06-26 19:51
788,0,121.9170237,50.45663335,65.70246027,1.581137099,2019-06-27,51700,150.273,-53.97871969,48.35009856,2019-06-27 5:17
789,0,457.3058603,38.82513204,97.36381023,1.483889689,2019-06-28,53200,150.273,-53.97792359,48.3498391,2019-06-28 5:32
790,0,662.5509655,88.79989224,51.70776419,3.584827178,2019-07-09,181600,150.273,-53.98047627,48.35013821,2019-07-09 18:16
791,1,0,0,0,0,2019-07-13,180700,150.273,-53.97965895,48.3496447,2019-07-13 18:07
792,0,357.9544736,11.49164402,-56.61925423,1.046614097,2019-08-26,175200,150.273,-53.97895425,48.34930988,2019-08-26 17:52
793,0,11.6394484,0.826744211,2.781207121,0.221276322,2019-08-27,71100,150.273,-53.97882462,48.34968844,2019-08-27 7:11
794,0,160.4548591,6.024264769,-17.99522665,0.566627144,2019-08-28,184900,150.273,-53.9781928,48.34920607,2019-08-28 18:49
795,0,1157.87333,22.50760771,-132.2683908,1.284070391,2019-08-29,63900,150.273,-53.97823769,48.34924143,2019-08-29 6:39
796,0,17.27233523,2.909659032,4.295267701,0.618126337,2019-08-30,115500,150.273,-53.98005776,48.3497382,2019-08-30 11:55
797,0,19.27215823,1.21356689,-2.584797851,0.154250181,2019-08-31,63600,150.273,-53.97739349,48.34969486,2019-08-31 6:36
798,1,0,0,0,0,2019-09-01,94600,150.273,-53.98076496,48.34938264,2019-09-01 9:46
799,0,72.76842422,60.34843081,-8.824745454,2.723146929,2019-05-10,155000,150.314,-53.98165036,48.35159424,2019-05-10 15:50
800,0,143.3280225,61.2194097,24.48138825,121.1533208,2019-05-11,105300,150.314,-53.98233022,48.35167496,2019-05-11 10:53
801,0,0.454639741,0.467644465,0.113965426,0.174652534,2019-05-12,154700,150.314,-53.98099178,48.35211645,2019-05-12 15:47
802,0,16.72226969,32.27058995,3.730486994,1.472545853,2019-05-13,90500,150.314,-53.98012915,48.35114074,2019-05-13 9:05
803,0,66.00738919,73.15699218,33.76024124,1.891873583,2019-05-14,162200,150.314,-53.98159642,48.35254258,2019-05-14 16:22
804,0,15.46781467,29.55539031,9.448225298,0.979266511,2019-05-15,144300,150.314,-53.98020022,48.35192616,2019-05-15 14:43
805,0,17.20080255,5.620996252,5.677520453,0.548376741,2019-05-16,143600,150.314,-53.97997799,48.35148195,2019-05-16 14:36
806,0,893.2968433,432.4126305,319.0609746,4.63305532,2019-05-17,94000,150.314,-53.98078284,48.35240583,2019-05-17 9:40
807,0,14.36754354,17.90655774,9.583168496,0.652658508,2019-05-18,95100,150.314,-53.98008327,48.35233003,2019-05-18 9:51
808,0,78.93293912,112.8208592,52.01946443,1.556087818,2019-05-19,155100,150.314,-53.97910056,48.35230357,2019-05-19 15:51
809,0,29.77262736,27.67854,11.59000335,1.324621364,2019-05-20,53700,150.314,-53.98152554,48.35236794,2019-05-20 5:37
810,0,46.18488704,112.8163729,32.00925164,1.69377128,2019-05-21,190100,150.314,-53.98120808,48.352422,2019-05-21 19:01
811,0,33.58262888,24.169677,-2.084959105,1.762661547,2019-05-22,190900,150.314,-53.98169865,48.35169362,2019-05-22 19:09
812,0,4.254187359,6.352524097,2.367302332,0.446104255,2019-05-23,100700,150.314,-53.97941478,48.35193342,2019-05-23 10:07
813,0,130.1879944,149.1667007,21.56359949,3.219926814,2019-05-24,53900,150.314,-53.98084942,48.35190626,2019-05-24 5:39
814,0,39.84438291,80.11760005,37.66209567,0.827852288,2019-05-25,71500,150.314,-53.97920767,48.35347522,2019-05-25 7:15
815,0,180.3117816,194.92087,143.3312192,4.178657372,2019-05-26,174000,150.314,-53.98390194,48.35266827,2019-05-26 17:40
816,0,266.1935311,240.7828105,168.0996717,4.355709564,2019-05-27,164900,150.314,-53.98231144,48.35173621,2019-05-27 16:49
817,0,201.1096388,108.5616039,90.61442249,3.106492214,2019-05-28,102600,150.314,-53.98164422,48.35216015,2019-05-28 10:26
818,0,41.17029207,100.8105594,37.21983566,1.28987834,2019-06-11,190900,150.314,-53.98150074,48.35322168,2019-06-11 19:09
819,0,42.24322384,28.8159556,9.751597829,1.706514616,2019-06-12,51800,150.314,-53.98175217,48.35212631,2019-06-12 5:18
820,0,0.06833416,0.086384634,0.031136402,0.058196726,2019-06-13,190200,150.314,-53.98079021,48.35250909,2019-06-13 19:02
821,0,65.79896215,165.968419,60.9412387,1.674481916,2019-06-14,184100,150.314,-53.98164929,48.35319554,2019-06-14 18:41
822,0,0.079075052,0.118874951,0.046303581,0.056220342,2019-06-16,131900,150.314,-53.98050282,48.35275106,2019-06-16 13:19
823,0,0.913529546,1.223197002,0.729096047,0.134135318,2019-06-17,60100,150.314,-53.98036509,48.35325586,2019-06-17 6:01
824,0,116.8015794,101.8579881,7.449433591,3.1510891,2019-06-18,53400,150.314,-53.98135276,48.35185459,2019-06-18 5:34
825,0,200.9448092,251.5594855,157.3819448,1.745890004,2019-06-19,60500,150.314,-53.98024272,48.35378505,2019-06-19 6:05
826,0,1.597036494,4.397343744,1.418875521,0.142054585,2019-06-20,201300,150.314,-53.98055623,48.35481486,2019-06-20 20:13
827,0,233.517612,280.7030582,152.4055736,2.872883364,2019-06-21,184400,150.314,-53.98147882,48.3531047,2019-06-21 18:44
828,0,61.24436442,78.33474883,16.81611627,2.088780325,2019-06-22,181700,150.314,-53.9803951,48.35189313,2019-06-22 18:17
829,0,35.24276917,67.76023241,19.91970605,1.367074438,2019-06-24,203800,150.314,-53.97957939,48.351917,2019-06-24 20:38
830,0,4.628836461,4.947514757,2.606862385,0.375267619,2019-06-25,193600,150.314,-53.98051315,48.35271629,2019-06-25 19:36
831,0,126.734644,107.6551937,104.2697502,0.422932934,2019-06-26,195300,150.314,-53.97682786,48.35531782,2019-06-26 19:53
832,0,4.578464,3.120278524,2.944943889,0.250773443,2019-06-27,195400,150.314,-53.98062509,48.35295094,2019-06-27 19:54
833,0,20.91679561,55.15504224,24.7929065,0.570469583,2019-06-28,61100,150.314,-53.97903996,48.35325723,2019-06-28 6:11
834,0,12.93934704,8.554452643,4.485956621,0.66587321,2019-07-09,180900,150.314,-53.98046326,48.35227984,2019-07-09 18:09
835,0,103.3269509,174.480604,48.97970847,2.855484143,2019-07-13,184500,150.314,-53.98039099,48.35168517,2019-07-13 18:45
836,0,151.6769739,126.242947,78.93843101,2.087631506,2019-07-22,194000,150.314,-53.98055499,48.35264107,2019-07-22 19:40
837,0,235.4609752,343.8571456,189.9221916,4.503383189,2019-07-29,195100,150.314,-53.98047663,48.35071891,2019-07-29 19:51
838,0,6.569595453,9.97458462,3.275437784,0.599334187,2019-08-26,185500,150.314,-53.97960136,48.35186143,2019-08-26 18:55
839,0,1010.572632,634.8048126,455.3193146,6.098604711,2019-08-27,73800,150.314,-53.98091585,48.35178748,2019-08-27 7:38
840,0,1.707288049,2.378268001,0.24208308,0.412301942,2019-08-28,191300,150.314,-53.98052535,48.3515516,2019-08-28 19:13
841,0,13.60586193,21.07117654,3.486217955,1.105804483,2019-08-29,62500,150.314,-53.98020268,48.35158157,2019-08-29 6:25
842,0,10.85685109,13.37598013,4.786742309,0.689229117,2019-08-30,101700,150.314,-53.9789687,48.35121835,2019-08-30 10:17
843,0,4.98867192,5.774346867,3.753224308,0.295501371,2019-08-31,190000,150.314,-53.9793763,48.35246187,2019-08-31 19:00
844,0,57.62522584,34.97989327,17.79620114,1.464077515,2019-09-01,91800,150.314,-53.98061926,48.35219794,2019-09-01 9:18
845,0,1.912321193,5.363262832,3.008166491,0.515688432,2019-05-11,144400,150.332,-53.98345672,48.3521236,2019-05-11 14:44
846,0,0.022397962,0.063072057,0.026262096,0.025694616,2019-05-12,91700,150.332,-53.98162333,48.35343006,2019-05-12 9:17
847,0,2.614695294,6.882383358,2.131634068,0.282188257,2019-05-13,105000,150.332,-53.98085911,48.35348777,2019-05-13 10:50
848,0,39.79862118,184.6393455,22.56882743,0.96200286,2019-05-14,150100,150.332,-53.98039599,48.3548056,2019-05-14 15:01
849,0,88.96427967,190.2003423,73.77320915,1.840012198,2019-05-15,101800,150.332,-53.98122388,48.35316888,2019-05-15 10:18
850,0,298.7312184,5253.986237,-1165.631325,1.023628477,2019-05-16,144000,150.332,-53.98438331,48.35578885,2019-05-16 14:40
851,0,12.13820515,75.98131106,20.24067833,0.721474704,2019-05-17,143800,150.332,-53.98265564,48.35422405,2019-05-17 14:38
852,0,5.009888725,111.7281797,10.39728249,0.383058201,2019-05-18,92500,150.332,-53.9829856,48.35543985,2019-05-18 9:25
853,0,28.37074162,126.1699884,41.3729076,0.559896347,2019-05-19,165200,150.332,-53.98059447,48.35504424,2019-05-19 16:52
854,0,12.86064679,171.714117,38.76254325,0.233620462,2019-05-20,200900,150.332,-53.97981683,48.35692209,2019-05-20 20:09
855,0,52.45413698,175.7053048,75.73619853,0.7397261,2019-05-21,54600,150.332,-53.97998537,48.35420496,2019-05-21 5:46
856,0,67.00312378,186.1993171,101.8443969,0.361742656,2019-05-22,192000,150.332,-53.97736871,48.35568488,2019-05-22 19:20
857,0,6.812558132,15.03466793,7.472917576,0.376704943,2019-05-23,90700,150.332,-53.98100873,48.35358877,2019-05-23 9:07
858,0,1.535455409,36.71830887,-5.120645096,0.484963646,2019-05-24,61400,150.332,-53.98381005,48.35269163,2019-05-24 6:14
859,0,2863.355588,6345.286934,1524.211498,120.6104176,2019-05-25,55000,150.332,-53.98234515,48.35458517,2019-05-25 5:50
860,1,0,0,0,0,2019-05-26,174200,150.332,-53.98520421,48.35444685,2019-05-26 17:42
861,0,61.17048132,305.8707502,-127.8557122,0.350797706,2019-05-27,164000,150.332,-53.98519978,48.35570497,2019-05-27 16:40
862,0,37.37395213,81.33300798,50.06030379,0.271120761,2019-05-28,113900,150.332,-53.97784292,48.35619888,2019-05-28 11:39
863,0,0.206897234,0.433326435,0.26767937,0.149342356,2019-06-11,195400,150.332,-53.98331832,48.35220219,2019-06-11 19:54
864,0,10.90865692,16.43082908,10.06719498,0.912568161,2019-06-12,65900,150.332,-53.98280828,48.35243321,2019-06-12 6:59
865,0,44.33029211,88.00758565,17.53673183,1.010820785,2019-06-13,195200,150.332,-53.98199405,48.35428732,2019-06-13 19:52
866,0,4.11384727,143.4483575,-10.38441806,1.087839947,2019-06-14,195000,150.332,-53.98373053,48.35260022,2019-06-14 19:50
867,1,0,0,0,0,2019-06-16,201100,150.332,-53.98494424,48.3568418,2019-06-16 20:11
868,0,14.67969968,31.41132199,8.639671416,0.619319004,2019-06-17,192600,150.332,-53.98378055,48.35436975,2019-06-17 19:26
869,0,188.5598428,384.7016178,200.7765832,3.680807163,2019-06-18,61900,150.332,-53.9827581,48.35305372,2019-06-18 6:19
870,1,0,0,0,0,2019-06-19,65500,150.332,-53.9839197,48.35510862,2019-06-19 6:55
871,1,0,0,0,0,2019-06-20,194300,150.332,-53.98395116,48.35386685,2019-06-20 19:43
872,0,18.25742669,139.4914948,29.09230082,0.459763263,2019-06-21,183800,150.332,-53.98063197,48.35615588,2019-06-21 18:38
873,0,210.978619,236.644076,172.6322178,1.440522995,2019-06-24,193300,150.332,-53.98075513,48.35412528,2019-06-24 19:33
874,0,203.4339919,274.1375682,-233.7203582,0.210811198,2019-06-25,200300,150.332,-53.98674189,48.35456579,2019-06-25 20:03
875,0,20.78754814,56.45125535,-29.12657911,1.125461646,2019-06-26,190800,150.332,-53.98286601,48.35093924,2019-06-26 19:08
876,0,0.209306998,4.128994356,0.060955601,0.08674888,2019-06-27,52100,150.332,-53.98249048,48.35486974,2019-06-27 5:21
877,0,13.59460605,22.29226354,13.29161925,0.744093914,2019-06-28,52900,150.332,-53.9822146,48.35326023,2019-06-28 5:29
878,0,44.970324,363.9483032,109.7545334,0.960375957,2019-07-10,63000,150.332,-53.98223769,48.35373365,2019-07-10 6:30
879,0,110.2325362,1847.169822,-344.9278719,1.099987149,2019-07-13,181400,150.332,-53.98368179,48.35554193,2019-07-13 18:14
880,0,77.61381786,224.6703821,59.73445074,2.338213929,2019-07-22,195300,150.332,-53.98180906,48.35247166,2019-07-22 19:53
881,0,6.559174278,8.301977103,1.017584632,0.442549063,2019-07-29,194400,150.332,-53.98253793,48.35351624,2019-07-29 19:44
882,0,0.014244364,0.061149074,-0.026092838,0.015021432,2019-08-26,173000,150.332,-53.98298337,48.35221824,2019-08-26 17:30
883,0,1.221751243,19.40726155,-2.456001849,0.151991689,2019-08-27,80200,150.332,-53.98411111,48.3557285,2019-08-27 8:02
884,1,0,0,0,0,2019-08-28,190500,150.332,-53.9837908,48.35156605,2019-08-28 19:05
885,0,0.055552418,0.054946821,0.052068855,0.015089423,2019-08-29,193000,150.332,-53.98061631,48.35359658,2019-08-29 19:30
886,0,146.1059259,183.4946282,130.1781571,2.786972769,2019-08-30,114700,150.332,-53.98249105,48.35241979,2019-08-30 11:47
887,1,0,0,0,0,2019-08-31,191400,150.332,-53.98281542,48.35170733,2019-08-31 19:14
888,0,441.9655518,904.4297886,532.0460908,1.768533679,2019-09-01,85100,150.332,-53.98013271,48.35424903,2019-09-01 8:51
889,1,0,0,0,0,2019-05-11,161000,150.373,-53.98401626,48.35083756,2019-05-11 16:10
890,0,0.000425159,0.003029725,0.000357561,0.017620819,2019-05-12,160900,150.373,-53.98380374,48.35076615,2019-05-12 16:09
891,1,0,0,0,0,2019-05-14,161700,150.373,-53.9840204,48.35123584,2019-05-14 16:17
892,1,0,0,0,0,2019-05-15,140000,150.373,-53.98241753,48.3499194,2019-05-15 14:00
893,0,135.8065402,41.71648956,3.018047616,2.472481165,2019-05-16,145900,150.373,-53.98415048,48.3499435,2019-05-16 14:59
894,0,1.389650508,28.04237301,-5.394903425,0.756991952,2019-05-17,151500,150.373,-53.98377173,48.35147707,2019-05-17 15:15
895,0,0.773916199,4.990327024,-1.901614761,0.239521595,2019-05-18,90500,150.373,-53.98366283,48.35143872,2019-05-18 9:05
896,0,5.988988514,27.48486763,-2.967223622,1.556262747,2019-05-20,200700,150.373,-53.98424899,48.35092054,2019-05-20 20:07
897,1,0,0,0,0,2019-05-22,62500,150.373,-53.98533797,48.35165949,2019-05-22 6:25
898,0,18.88101708,9.596713642,-10.69208167,1.032844358,2019-05-23,90200,150.373,-53.98340763,48.3502823,2019-05-23 9:02
899,1,0,0,0,0,2019-05-24,190900,150.373,-53.98381217,48.35157105,2019-05-24 19:09
900,1,0,0,0,0,2019-05-25,65300,150.373,-53.98273673,48.35152729,2019-05-25 6:53
901,0,110.3902642,179.2738026,21.52267893,6.902228197,2019-05-26,163000,150.373,-53.98223759,48.35060417,2019-05-26 16:30
902,0,70.97029781,80.2972866,-21.56959734,2.303592462,2019-05-27,185700,150.373,-53.98256904,48.35171059,2019-05-27 18:57
903,0,28.28707026,112.5424227,-1.622542146,1.822704777,2019-05-28,95100,150.373,-53.98316048,48.35171512,2019-05-28 9:51
904,1,0,0,0,0,2019-05-12,93300,150.392,-53.98708419,48.35392432,2019-05-12 9:33
905,1,0,0,0,0,2019-05-13,121700,150.392,-53.98674826,48.35341915,2019-05-13 12:17
906,0,159.4036116,59.42896745,-92.73951472,0.44323755,2019-05-14,135000,150.392,-53.98759787,48.35324971,2019-05-14 13:50
907,1,0,0,0,0,2019-05-15,1.00E+05,150.392,-53.98786157,48.3525058,2019-05-15 12:00
908,0,83.31769864,8.997800352,-25.64575568,0.210892587,2019-05-16,102400,150.392,-53.98869622,48.35305577,2019-05-16 10:24
909,0,0.903677078,0.062846132,-0.17167982,0.031727348,2019-05-17,90800,150.392,-53.98806106,48.35230101,2019-05-17 9:08
910,0,440.7944068,1319.737459,-641.9001644,3.652210313,2019-05-18,95500,150.392,-53.98701808,48.35402084,2019-05-18 9:55
911,1,0,0,0,0,2019-05-20,200400,150.392,-53.98381278,48.35210911,2019-05-20 20:04
912,0,85.56849114,438.2050246,-78.17574899,3.605537638,2019-05-21,55600,150.392,-53.98625447,48.353725,2019-05-21 5:56
913,0,1.957370142,11.2882682,-4.298119497,0.057484481,2019-05-22,60200,150.392,-53.98776753,48.35762813,2019-05-22 6:02
