,COV.x.y,cpid,pid.x,COV.x.x,COV.y.y,id.x,pid.y,id.y,indiv,obs_id,date,long,lat
195,333.0026933,"149.093,14",14,309.5450248,2180.53693,149.093,14,149.093,149.093,14,2018-07-21 15:28,-53.98667146,48.35490629
196,251.65013,"149.093,15",15,895.9850322,8260.343416,149.093,15,149.093,149.093,15,2018-07-26 19:37,-53.98760752,48.35769353
197,54.81965413,"149.093,16",16,64.98713782,246.2049464,149.093,16,149.093,149.093,16,2018-07-27 13:54,-53.98409115,48.35277133
198,158.7759043,"149.093,17",17,242.1766596,746.6433869,149.093,17,149.093,149.093,17,2018-07-29 19:41,-53.98604424,48.3544427
199,440.6150073,"149.093,18",18,414.6918031,1055.405806,149.093,18,149.093,149.093,18,2018-08-02 18:33,-53.98355142,48.35363255
200,2867.603725,"149.093,19",19,4234.32583,3220.846526,149.093,19,149.093,149.093,19,2018-08-03 9:50,-53.98014139,48.35502554
201,1543.517009,"149.173,1",1,4014.008027,4359.073314,149.173,1,149.173,149.173,1,2018-06-21 10:08,-53.97641301,48.35448596
202,1265.002827,"149.173,2",2,4052.613946,2658.363317,149.173,2,149.173,149.173,2,2018-06-30 11:26,-53.97311355,48.35373423
203,2210.859593,"149.173,3",3,5277.865177,1605.908876,149.173,3,149.173,149.173,3,2018-07-01 13:15,-53.97716705,48.35374753
204,2176.780414,"149.173,4",4,2020.035103,10634.50784,149.173,4,149.173,149.173,4,2018-07-02 13:35,-53.97411446,48.35419506
205,422.2609323,"149.173,5",5,488.0484631,598.088412,149.173,5,149.173,149.173,5,2018-07-04 8:36,-53.98487327,48.35286215
206,472.4814087,"149.173,6",6,341.4226013,3375.878417,149.173,6,149.173,149.173,6,2018-07-05 10:11,-53.98312424,48.35278742
207,930.9458974,"149.173,7",7,1566.903395,5156.636801,149.173,7,149.173,149.173,7,2018-07-07 16:56,-53.97476007,48.35356473
208,546.4103967,"149.173,8",8,847.6162166,2776.012401,149.173,8,149.173,149.173,8,2018-07-08 18:20,-53.97615825,48.35198965
209,2097.9513,"149.173,9",9,2414.774569,5208.253521,149.173,9,149.173,149.173,9,2018-07-09 18:09,-53.97668014,48.35304665
210,-321.5047525,"149.173,10",10,492.8843523,1918.826335,149.173,10,149.173,149.173,10,2018-07-10 13:29,-53.97588208,48.35138802
211,718.0191762,"149.173,11",11,1076.258479,3375.362241,149.173,11,149.173,149.173,11,2018-07-11 16:15,-53.9744184,48.35243154
212,59.1266843,"149.173,12",12,2809.638598,3342.461384,149.173,12,149.173,149.173,12,2018-07-12 9:29,-53.97624717,48.35537398
213,940.1527567,"149.173,13",13,2305.377047,5257.937918,149.173,13,149.173,149.173,13,2018-07-14 15:34,-53.97606857,48.35489901
214,844.8179308,"149.173,14",14,2729.035185,3950.530765,149.173,14,149.173,149.173,14,2018-07-15 9:33,-53.97557019,48.35484949
215,3.693316541,"149.173,15",15,516.6453557,2676.420953,149.173,15,149.173,149.173,15,2018-07-21 14:55,-53.9745327,48.35133394
216,1552.689053,"149.173,16",16,1344.078512,11256.84988,149.173,16,149.173,149.173,16,2018-07-22 11:13,-53.97712696,48.35277253
217,29.25849588,"149.173,17",17,428.9823311,1801.716866,149.173,17,149.173,149.173,17,2018-07-23 14:24,-53.97459933,48.35059999
218,145.9241857,"149.173,18",18,1103.084883,3726.171937,149.173,18,149.173,149.173,18,2018-07-24 17:05,-53.97679236,48.35337463
219,1894.157284,"149.173,19",19,1759.753883,6857.491454,149.173,19,149.173,149.173,19,2018-07-26 20:08,-53.97409913,48.3531499
220,6754.949432,"149.173,20",20,4245.161172,14252.60543,149.173,20,149.173,149.173,20,2018-07-27 13:50,-53.97659025,48.35176847
221,1122.386542,"149.173,21",21,2082.258268,4337.472132,149.173,21,149.173,149.173,21,2018-07-28 9:20,-53.97669646,48.35385828
222,487.8207893,"149.173,22",22,1520.122676,8604.535111,149.173,22,149.173,149.173,22,2018-07-29 18:53,-53.97536555,48.35333197
223,300.4157106,"149.173,23",23,749.5568805,4181.374634,149.173,23,149.173,149.173,23,2018-07-30 8:43,-53.97637309,48.35245236
224,3862.593817,"149.173,24",24,7429.850408,3739.844941,149.173,24,149.173,149.173,24,2018-08-01 16:19,-53.97660154,48.35174496
225,3751.651694,"149.173,25",25,3446.027022,8679.986987,149.173,25,149.173,149.173,25,2018-08-02 17:52,-53.97414446,48.35298715
226,2012.654898,"149.173,26",26,1668.096898,9484.335268,149.173,26,149.173,149.173,26,2018-08-03 10:44,-53.97392571,48.35270674
227,1516.534724,"149.213,1",1,4799.64861,862.2572058,149.213,1,149.213,149.213,1,2018-06-18 16:06,-53.98855205,48.35190396
228,68.46572439,"149.213,2",2,287.5979233,233.5928086,149.213,2,149.213,149.213,2,2018-06-21 9:24,-53.98885078,48.35155323
229,253.2024746,"149.213,3",3,604.4347342,762.991644,149.213,3,149.213,149.213,3,2018-06-23 10:19,-53.98922972,48.35151477
230,3499.181566,"149.213,4",4,5713.397313,4603.350193,149.213,4,149.213,149.213,4,2018-07-01 15:20,-53.99376865,48.34814859
231,1230.816056,"149.213,5",5,2094.423553,1535.668965,149.213,5,149.213,149.213,5,2018-07-02 13:51,-53.99050983,48.35083934
232,4855.97587,"149.213,6",6,11570.91032,3214.942015,149.213,6,149.213,149.213,6,2018-07-03 14:12,-53.99210781,48.35143458
233,2862.088165,"149.213,7",7,3928.035378,2655.747549,149.213,7,149.213,149.213,7,2018-07-04 10:41,-53.98818923,48.35121498
234,2613.210189,"149.213,8",8,4570.30996,3919.166409,149.213,8,149.213,149.213,8,2018-07-05 11:12,-53.99416085,48.34934776
235,3070.038791,"149.213,9",9,6953.850864,2208.51664,149.213,9,149.213,149.213,9,2018-07-07 17:15,-53.99000117,48.35173402
236,2735.362874,"149.213,10",10,3588.074352,3468.670562,149.213,10,149.213,149.213,10,2018-07-08 17:59,-53.99136578,48.35048282
237,-4.043421195,"149.213,11",11,119.9405163,117.9746634,149.213,11,149.213,149.213,11,2018-07-09 17:52,-53.98529338,48.35161681
238,529.9519916,"149.213,12",12,536.3792104,901.4949288,149.213,12,149.213,149.213,12,2018-07-10 13:38,-53.98834016,48.35156329
239,1120.925578,"149.213,13",13,1651.347992,1527.133569,149.213,13,149.213,149.213,13,2018-07-11 15:52,-53.99005319,48.35128341
240,5881.946791,"149.213,14",14,7617.311514,5607.594774,149.213,14,149.213,149.213,14,2018-07-12 9:52,-53.98887527,48.35088139
241,442.794246,"149.213,15",15,506.688691,645.2891815,149.213,15,149.213,149.213,15,2018-07-14 15:23,-53.98911094,48.35195256
242,303.9602027,"149.213,16",16,396.6631605,373.4336947,149.213,16,149.213,149.213,16,2018-07-15 9:03,-53.9853597,48.35154126
243,1249.700067,"149.213,17",17,2364.629599,1211.20164,149.213,17,149.213,149.213,17,2018-07-21 15:21,-53.99047085,48.35168109
244,275.2891412,"149.213,18",18,334.8185422,765.1718098,149.213,18,149.213,149.213,18,2018-07-22 11:25,-53.98714203,48.35105559
245,320.2083653,"149.213,19",19,567.6531873,576.0666853,149.213,19,149.213,149.213,19,2018-07-23 14:21,-53.98918821,48.3516315
246,719.4860929,"149.213,20",20,853.1687934,998.284997,149.213,20,149.213,149.213,20,2018-07-24 17:08,-53.98749733,48.35120762
247,637.8733692,"149.213,21",21,972.0654294,913.0329258,149.213,21,149.213,149.213,21,2018-07-26 20:07,-53.98948633,48.35168677
248,33.33761653,"149.213,22",22,333.5685582,243.265043,149.213,22,149.213,149.213,22,2018-07-27 13:29,-53.98866809,48.35217802
249,33.44803189,"149.213,23",23,65.96677644,135.7558928,149.213,23,149.213,149.213,23,2018-07-28 9:00,-53.98657819,48.35179488
250,335.2288357,"149.213,24",24,347.8094253,507.6146142,149.213,24,149.213,149.213,24,2018-07-29 18:48,-53.98714552,48.35196571
251,1608.270759,"149.213,25",25,5554.268896,803.5178806,149.213,25,149.213,149.213,25,2018-07-30 8:46,-53.98725,48.35172231
252,348.7499003,"149.213,26",26,306.1834456,640.9014333,149.213,26,149.213,149.213,26,2018-08-01 17:24,-53.98698603,48.35147285
253,-109.9855571,"149.213,27",27,877.7226245,184.1886564,149.213,27,149.213,149.213,27,2018-08-02 18:34,-53.98583094,48.35232323
254,81.7460749,"149.213,28",28,95.40327414,160.5540011,149.213,28,149.213,149.213,28,2018-08-03 9:55,-53.98684109,48.35203869
255,110.355653,"149.274,1",1,455.9691595,225.8099036,149.274,1,149.274,149.274,1,2018-06-19 17:40,-53.98179769,48.35248015
256,205.4160603,"149.274,2",2,911.7358027,676.7275243,149.274,2,149.274,149.274,2,2018-06-21 8:11,-53.97953065,48.35295675
257,78.07087968,"149.274,3",3,121.7586398,292.9797525,149.274,3,149.274,149.274,3,2018-06-23 8:17,-53.98096201,48.35203198
258,-241.2140504,"149.274,4",4,202.0745236,1636.290197,149.274,4,149.274,149.274,4,2018-06-30 11:12,-53.97979244,48.35311848
259,838.6166769,"149.274,5",5,1754.578267,1265.352734,149.274,5,149.274,149.274,5,2018-07-01 12:20,-53.97755223,48.35199934
260,26.02943905,"149.274,6",6,639.1690326,221.0848751,149.274,6,149.274,149.274,6,2018-07-02 12:12,-53.98078937,48.35365337
261,437.6166303,"149.274,7",7,807.9798297,2244.901864,149.274,7,149.274,149.274,7,2018-07-03 12:40,-53.97867875,48.35390614
262,82.69917762,"149.274,8",8,243.6317235,409.4383817,149.274,8,149.274,149.274,8,2018-07-04 10:13,-53.97956509,48.35111217
263,-40.70966741,"149.274,9",9,72.29432899,168.7169818,149.274,9,149.274,149.274,9,2018-07-05 9:46,-53.97960235,48.35050783
264,19.024813,"149.274,10",10,81.8076811,288.3102324,149.274,10,149.274,149.274,10,2018-07-07 16:59,-53.98219321,48.35091703
265,236.8055046,"149.274,11",11,160.6384333,1867.802222,149.274,11,149.274,149.274,11,2018-07-08 18:02,-53.98323915,48.35266872
266,-230.4497295,"149.274,12",12,559.0691825,2423.689716,149.274,12,149.274,149.274,12,2018-07-09 17:31,-53.98113832,48.35313218
267,54.14336062,"149.274,13",13,178.9340248,75.2408436,149.274,13,149.274,149.274,13,2018-07-10 13:32,-53.98188824,48.35033213
268,21.71343297,"149.274,14",14,147.3789668,328.5197216,149.274,14,149.274,149.274,14,2018-07-12 9:49,-53.98011448,48.351303
269,-48.85290736,"149.274,15",15,263.0828456,245.3385487,149.274,15,149.274,149.274,15,2018-07-14 15:10,-53.98062322,48.35115446
270,110.6322389,"149.274,16",16,139.5591591,115.8349073,149.274,16,149.274,149.274,16,2018-07-15 9:16,-53.98125477,48.34967178
271,-32.11031241,"149.274,17",17,275.2479004,137.3591762,149.274,17,149.274,149.274,17,2018-07-21 14:58,-53.98184786,48.3513987
272,4.313593263,"149.274,18",18,235.3643447,298.0924065,149.274,18,149.274,149.274,18,2018-07-23 14:10,-53.98092858,48.35173217
273,-40.40204204,"149.274,19",19,226.285236,291.7329199,149.274,19,149.274,149.274,19,2018-07-24 17:12,-53.98005527,48.35145482
274,-52.73230386,"149.274,20",20,141.6062259,277.2910145,149.274,20,149.274,149.274,20,2018-07-26 19:46,-53.97959374,48.35085935
275,-87.73703498,"149.274,21",21,158.6690826,293.5402699,149.274,21,149.274,149.274,21,2018-07-28 9:23,-53.98049993,48.35068195
276,-6.194639837,"149.274,22",22,91.02595813,170.1960825,149.274,22,149.274,149.274,22,2018-07-29 18:44,-53.97907423,48.35062846
277,-35.35076342,"149.274,23",23,114.6131348,338.1875807,149.274,23,149.274,149.274,23,2018-07-30 8:52,-53.97885697,48.35082935
278,1533.694465,"149.274,24",24,1401.169019,2655.008757,149.274,24,149.274,149.274,24,2018-08-01 16:16,-53.97886342,48.35177346
279,-8.636074564,"149.274,25",25,66.94876931,302.2024348,149.274,25,149.274,149.274,25,2018-08-02 17:42,-53.97997682,48.35032222
280,11.66766167,"149.274,26",26,30.98530054,102.9524968,149.274,26,149.274,149.274,26,2018-08-03 9:10,-53.97994467,48.35002875
281,-21.8903051,"149.613,1",1,631.9768258,262.3258868,149.613,1,149.613,149.613,1,2018-06-18 16:31,-53.98142795,48.35349133
282,430.5331375,"149.613,2",2,998.9525556,728.3948345,149.613,2,149.613,149.613,2,2018-06-21 10:52,-53.98179725,48.35376671
283,56.59073864,"149.613,3",3,429.0205622,233.699294,149.613,3,149.613,149.613,3,2018-06-23 10:33,-53.98232586,48.35330426
284,466.0630388,"149.613,4",4,872.7608926,311.9679158,149.613,4,149.613,149.613,4,2018-06-30 12:13,-53.97999754,48.35439929
285,836.7888848,"149.613,5",5,1059.326853,1811.351326,149.613,5,149.613,149.613,5,2018-07-01 15:10,-53.98038839,48.35302283
286,174.5291148,"149.613,6",6,1041.903966,368.9563107,149.613,6,149.613,149.613,6,2018-07-02 11:56,-53.98088364,48.35419132
287,423.2033962,"149.613,7",7,903.0109517,2500.705282,149.613,7,149.613,149.613,7,2018-07-03 12:47,-53.9791285,48.35368631
288,278.1981635,"149.613,8",8,735.5220345,572.7201649,149.613,8,149.613,149.613,8,2018-07-04 8:46,-53.98116264,48.35374936
289,53.05236189,"149.613,9",9,123.921169,364.3456611,149.613,9,149.613,149.613,9,2018-07-05 11:03,-53.98288906,48.3511622
290,585.8373418,"149.613,10",10,527.830166,3066.832402,149.613,10,149.613,149.613,10,2018-07-07 16:38,-53.98211664,48.35334546
291,600.2757005,"149.613,11",11,818.0209444,1095.231297,149.613,11,149.613,149.613,11,2018-07-08 18:24,-53.98108787,48.35288078
292,559.505694,"149.613,12",12,659.8666237,1599.368602,149.613,12,149.613,149.613,12,2018-07-09 18:04,-53.98132414,48.35304611
293,101.6235872,"149.613,13",13,190.1066562,1104.574206,149.613,13,149.613,149.613,13,2018-07-10 13:19,-53.98299224,48.35198232
294,349.4136321,"149.613,14",14,324.6585559,1306.839537,149.613,14,149.613,149.613,14,2018-07-11 15:54,-53.9825321,48.35294334
295,384.553636,"149.613,15",15,710.2473943,3106.018965,149.613,15,149.613,149.613,15,2018-07-12 10:12,-53.980516,48.35318265
296,63.07823804,"149.613,16",16,480.3953263,1550.59983,149.613,16,149.613,149.613,16,2018-07-14 16:01,-53.98036092,48.35234446
297,608.6024141,"149.613,17",17,890.3250635,1159.86065,149.613,17,149.613,149.613,17,2018-07-15 9:07,-53.98156949,48.35370556
298,1203.767397,"149.613,18",18,1001.215714,3225.266937,149.613,18,149.613,149.613,18,2018-07-21 15:10,-53.98090956,48.35346519
299,927.5790957,"149.613,19",19,1487.822536,3232.230297,149.613,19,149.613,149.613,19,2018-07-22 11:19,-53.97645483,48.35361215
300,51.73020755,"149.613,20",20,34.13691768,238.9888528,149.613,20,149.613,149.613,20,2018-07-23 13:54,-53.98387218,48.35163282
301,598.5078341,"149.613,21",21,874.7690009,1080.876648,149.613,21,149.613,149.613,21,2018-07-24 17:23,-53.9819138,48.35336558
302,324.0121119,"149.613,22",22,345.5627042,864.183366,149.613,22,149.613,149.613,22,2018-07-26 19:37,-53.98251758,48.35277821
303,1312.489701,"149.613,23",23,1921.283498,2187.247844,149.613,23,149.613,149.613,23,2018-07-28 9:09,-53.97970953,48.35365183
304,2946.912056,"149.613,24",24,2198.679577,6711.81165,149.613,24,149.613,149.613,24,2018-07-29 18:50,-53.97875197,48.35301293
305,1467.374947,"149.613,25",25,1532.082474,1968.676171,149.613,25,149.613,149.613,25,2018-07-30 9:28,-53.98237728,48.35353495
306,486.5778943,"149.613,26",26,501.1182339,1877.836419,149.613,26,149.613,149.613,26,2018-08-01 16:15,-53.98051106,48.35209143
307,1048.892797,"149.613,27",27,1205.786481,2003.391487,149.613,27,149.613,149.613,27,2018-08-02 17:41,-53.97915873,48.35315947
308,1634.424462,"149.613,28",28,1403.701804,5067.442989,149.613,28,149.613,149.613,28,2018-08-03 9:06,-53.97992695,48.35411385
309,1380.247058,"149.633,1",1,2737.265739,2724.340059,149.633,1,149.633,149.633,1,2018-06-18 15:42,-53.98182866,48.35207819
310,2899.791484,"149.633,2",2,7435.514686,10779.56348,149.633,2,149.633,149.633,2,2018-06-21 8:17,-53.98058248,48.35443677
311,-643.3887839,"149.633,3",3,1075.775568,1524.808411,149.633,3,149.633,149.633,3,2018-06-23 8:32,-53.97899689,48.35075446
312,2054.05423,"149.633,4",4,8017.209337,2737.194389,149.633,4,149.633,149.633,4,2018-06-30 11:34,-53.98057958,48.35375087
313,41.69977516,"149.633,5",5,1676.713313,977.1590295,149.633,5,149.633,149.633,5,2018-07-01 12:45,-53.98209359,48.35236775
314,6530.480133,"149.633,6",6,12935.66006,9928.112661,149.633,6,149.633,149.633,6,2018-07-02 12:06,-53.9784106,48.35565547
315,38.79134926,"149.633,7",7,246.6310728,593.8395435,149.633,7,149.633,149.633,7,2018-07-04 10:25,-53.98500955,48.35268114
316,3085.545733,"149.633,8",8,4215.315422,16083.13111,149.633,8,149.633,149.633,8,2018-07-05 11:25,-53.98055447,48.3539186
317,874.8848996,"149.633,9",9,1860.184884,7099.415768,149.633,9,149.633,149.633,9,2018-07-07 16:52,-53.98395412,48.35339432
318,557.9790894,"149.633,10",10,6144.578932,15444.49908,149.633,10,149.633,149.633,10,2018-07-08 18:13,-53.98107123,48.35621645
319,1579.475319,"149.633,11",11,3319.285407,3755.899595,149.633,11,149.633,149.633,11,2018-07-09 17:39,-53.9809758,48.35232986
320,6455.146953,"149.633,12",12,26584.6804,4111.006371,149.633,12,149.633,149.633,12,2018-07-10 13:26,-53.98305661,48.35215867
321,2527.584671,"149.633,13",13,3012.351238,6575.026262,149.633,13,149.633,149.633,13,2018-07-11 16:04,-53.98110381,48.35239482
322,2885.363414,"149.633,14",14,2707.42493,10493.75019,149.633,14,149.633,149.633,14,2018-07-12 9:32,-53.98252172,48.35257159
323,1036.896022,"149.633,15",15,4033.610487,1782.942575,149.633,15,149.633,149.633,15,2018-07-14 15:28,-53.98205415,48.3524861
324,2669.132216,"149.633,16",16,3407.050667,8939.142859,149.633,16,149.633,149.633,16,2018-07-15 9:34,-53.98264079,48.35371683
325,3237.304375,"149.633,17",17,3571.173218,10617.00465,149.633,17,149.633,149.633,17,2018-07-21 14:48,-53.98215197,48.35270604
326,1549.258509,"149.633,18",18,2624.929109,14459.37598,149.633,18,149.633,149.633,18,2018-07-22 11:15,-53.98131603,48.35199915
327,2777.904668,"149.633,19",19,3552.778684,15250.19058,149.633,19,149.633,149.633,19,2018-07-23 14:14,-53.98043621,48.35300199
328,3417.482878,"149.633,20",20,3876.57433,16215.01183,149.633,20,149.633,149.633,20,2018-07-24 17:20,-53.98076235,48.3540594
329,4019.445844,"149.633,21",21,8580.434778,10162.00508,149.633,21,149.633,149.633,21,2018-07-26 19:32,-53.97638149,48.35404346
330,1622.336029,"149.633,22",22,2127.023696,9786.126691,149.633,22,149.633,149.633,22,2018-07-27 13:30,-53.98217806,48.35287958
331,2806.744507,"149.633,23",23,4034.677215,6404.25315,149.633,23,149.633,149.633,23,2018-07-28 8:58,-53.98126736,48.35265387
332,1727.839911,"149.633,24",24,4456.974896,2267.493355,149.633,24,149.633,149.633,24,2018-07-29 19:01,-53.98116397,48.35111122
333,1416.779738,"149.633,25",25,6258.537551,11054.49091,149.633,25,149.633,149.633,25,2018-07-30 8:53,-53.97910943,48.35429333
334,836.1036301,"149.633,26",26,1350.938721,4857.176339,149.633,26,149.633,149.633,26,2018-08-01 16:18,-53.98133402,48.351233
335,3868.562157,"149.633,27",27,12152.00052,3791.885628,149.633,27,149.633,149.633,27,2018-08-02 18:00,-53.98036183,48.35100705
336,1321.988232,"149.633,28",28,1924.785765,9314.677903,149.633,28,149.633,149.633,28,2018-08-03 9:12,-53.98132503,48.35163987
337,-90.93745233,"149.653,1",1,360.9010844,615.8940335,149.653,1,149.653,149.653,1,2018-06-19 17:29,-53.98382032,48.35014708
338,46.25124236,"149.653,2",2,267.6891988,590.7907411,149.653,2,149.653,149.653,2,2018-06-21 8:03,-53.98512709,48.35041474
339,-45.3512706,"149.653,3",3,100.2119672,348.2517563,149.653,3,149.653,149.653,3,2018-06-23 8:10,-53.98378082,48.35107763
340,-440.7167889,"149.653,4",4,460.2199116,1220.741116,149.653,4,149.653,149.653,4,2018-06-30 11:08,-53.98104836,48.35122651
341,35.50992858,"149.653,5",5,28.74916323,130.0344389,149.653,5,149.653,149.653,5,2018-07-01 13:09,-53.97966377,48.35198988
342,499.9603402,"149.653,6",6,799.8088534,1045.144979,149.653,6,149.653,149.653,6,2018-07-02 13:17,-53.98068911,48.35285386
343,72.7179617,"149.653,7",7,59.10550575,198.1681252,149.653,7,149.653,149.653,7,2018-07-04 8:32,-53.98364793,48.35069591
344,-48.96357342,"149.653,8",8,192.3446973,566.6586243,149.653,8,149.653,149.653,8,2018-07-05 10:07,-53.98431128,48.3504705
345,-84.95047183,"149.653,9",9,65.84038571,450.5772669,149.653,9,149.653,149.653,9,2018-07-07 17:14,-53.98384225,48.35134577
346,94.65794431,"149.653,10",10,301.5630238,150.3099507,149.653,10,149.653,149.653,10,2018-07-08 17:39,-53.98235337,48.35190387
347,81.67431685,"149.653,11",11,108.7038311,189.1641145,149.653,11,149.653,149.653,11,2018-07-09 18:02,-53.98427507,48.35110137
348,-16.72516603,"149.653,12",12,173.5080466,248.8077499,149.653,12,149.653,149.653,12,2018-07-10 14:41,-53.98063893,48.3508569
349,26.87160262,"149.653,13",13,292.1227296,252.4838778,149.653,13,149.653,149.653,13,2018-07-11 15:40,-53.98398356,48.34961046
350,9.816290588,"149.653,14",14,76.49358164,154.7573818,149.653,14,149.653,149.653,14,2018-07-12 9:50,-53.98455682,48.35122794
351,53.38781739,"149.653,15",15,280.9256277,484.2037441,149.653,15,149.653,149.653,15,2018-07-14 15:47,-53.97993225,48.35112823
352,138.4074615,"149.653,16",16,359.8072732,95.78327957,149.653,16,149.653,149.653,16,2018-07-15 9:24,-53.98461751,48.3502323
353,302.4058875,"149.653,17",17,566.9796244,448.7204694,149.653,17,149.653,149.653,17,2018-07-22 11:08,-53.98850481,48.35114262
354,164.1660267,"149.653,18",18,173.6617868,331.4078538,149.653,18,149.653,149.653,18,2018-07-24 17:16,-53.98595261,48.35156105
355,6.136233582,"149.653,19",19,41.15465763,207.1961639,149.653,19,149.653,149.653,19,2018-07-26 20:00,-53.98484635,48.35127073
356,-143.3743427,"149.653,20",20,185.413257,615.692988,149.653,20,149.653,149.653,20,2018-07-27 13:45,-53.98384514,48.35048151
357,38.17607944,"149.653,21",21,183.6617834,601.5244138,149.653,21,149.653,149.653,21,2018-07-28 9:18,-53.98666691,48.35115645
358,-153.0595698,"149.653,22",22,291.1072469,348.2108926,149.653,22,149.653,149.653,22,2018-07-29 19:06,-53.9842998,48.35181892
359,23.76456462,"149.653,23",23,126.6555083,189.2761452,149.653,23,149.653,149.653,23,2018-07-30 9:04,-53.98284504,48.35109639
360,-1047.102334,"149.653,24",24,677.3883688,3594.069531,149.653,24,149.653,149.653,24,2018-08-01 16:20,-53.983895,48.35214284
361,-26.88507668,"149.653,25",25,99.23490599,127.2600261,149.653,25,149.653,149.653,25,2018-08-02 18:09,-53.98525478,48.35106623
362,79.38895388,"149.653,26",26,142.6564218,171.1160128,149.653,26,149.653,149.653,26,2018-08-03 9:39,-53.98616399,48.3515558
363,21.15151914,"149.124,1",1,111.3847035,139.7007143,149.124,1,149.124,149.124,1,2019-05-11 9:51,-53.98119512,48.3510696
364,277.1755492,"149.124,2",2,309.8942229,431.1997501,149.124,2,149.124,149.124,2,2019-05-12 14:59,-53.98224009,48.35259835
365,18.40957117,"149.124,3",3,133.8436092,62.48092987,149.124,3,149.124,149.124,3,2019-05-13 9:51,-53.98241082,48.35176082
366,278.0342689,"149.124,4",4,384.0152921,487.3192878,149.124,4,149.124,149.124,4,2019-05-14 14:20,-53.98166951,48.35270909
367,377.8428682,"149.124,5",5,464.1320892,1015.656498,149.124,5,149.124,149.124,5,2019-05-15 10:17,-53.98061644,48.3532642
368,383.2197807,"149.124,6",6,468.9556267,1007.686575,149.124,6,149.124,149.124,6,2019-05-16 9:29,-53.98051948,48.35322744
369,-7.018625637,"149.124,7",7,233.2850183,73.42526946,149.124,7,149.124,149.124,7,2019-05-17 9:28,-53.98220445,48.35173674
370,96.9334406,"149.124,8",8,229.7835728,203.1892837,149.124,8,149.124,149.124,8,2019-05-18 8:27,-53.98187196,48.35231296
371,123.3645287,"149.124,9",9,427.5434475,311.0110889,149.124,9,149.124,149.124,9,2019-05-19 17:13,-53.97988432,48.35208883
372,95.42695086,"149.124,10",10,207.6312251,164.7904567,149.124,10,149.124,149.124,10,2019-05-20 5:40,-53.9822152,48.3523123
373,147.9489729,"149.124,11",11,150.1727842,238.574769,149.124,11,149.124,149.124,11,2019-05-21 18:50,-53.98303954,48.35229601
374,9.250427825,"149.124,12",12,195.0984403,24.03871263,149.124,12,149.124,149.124,12,2019-05-22 18:49,-53.98299142,48.35179696
375,159.8823897,"149.124,13",13,500.2355638,198.9556261,149.124,13,149.124,149.124,13,2019-05-23 8:59,-53.9807221,48.35148483
376,97.24775506,"149.124,14",14,240.8583312,237.0886691,149.124,14,149.124,149.124,14,2019-05-24 5:40,-53.98164686,48.35240686
377,79.67690805,"149.124,15",15,194.4174893,121.8834488,149.124,15,149.124,149.124,15,2019-05-25 6:14,-53.98238578,48.35220229
378,4636.001338,"149.124,16",16,5740.081327,4161.504732,149.124,16,149.124,149.124,16,2019-05-26 17:43,-53.98040658,48.35339359
379,185.0559261,"149.124,17",17,277.7948945,250.8011655,149.124,17,149.124,149.124,17,2019-05-27 18:28,-53.98208014,48.35230303
380,171.7330848,"149.124,18",18,398.8651699,197.836426,149.124,18,149.124,149.124,18,2019-05-28 10:52,-53.98152156,48.35208146
381,348.8433705,"149.233,1",1,566.854774,810.4936961,149.233,1,149.233,149.233,1,2019-05-11 11:05,-53.9798856,48.35198723
382,35.66006821,"149.233,2",2,441.9298049,240.6856932,149.233,2,149.233,149.233,2,2019-05-12 14:55,-53.98053505,48.35173382
383,213.6031229,"149.233,3",3,542.4305807,542.2435861,149.233,3,149.233,149.233,3,2019-05-13 9:53,-53.98030663,48.35235515
384,442.0561146,"149.233,4",4,685.137657,932.4215774,149.233,4,149.233,149.233,4,2019-05-14 15:20,-53.97904791,48.35204459
385,79.26092707,"149.233,5",5,291.137187,406.9280747,149.233,5,149.233,149.233,5,2019-05-15 9:09,-53.98039235,48.3518054
386,185.0586584,"149.233,6",6,610.8696314,417.9723169,149.233,6,149.233,149.233,6,2019-05-16 15:01,-53.97996057,48.35210715
387,3330.594336,"149.233,7",7,8837.593592,1892.341919,149.233,7,149.233,149.233,7,2019-05-17 15:12,-53.97887611,48.35170242
388,372.2618962,"149.233,8",8,579.1009073,971.5093889,149.233,8,149.233,149.233,8,2019-05-18 8:29,-53.98010382,48.3526402
389,1265.129489,"149.233,9",9,1998.710413,1681.02042,149.233,9,149.233,149.233,9,2019-05-19 15:13,-53.9783236,48.35281277
390,301.7859217,"149.233,10",10,517.3159032,839.7920587,149.233,10,149.233,149.233,10,2019-05-20 19:31,-53.98059437,48.35235153
391,-4.863263251,"149.233,11",11,233.2876343,136.7941731,149.233,11,149.233,149.233,11,2019-05-21 6:08,-53.98193862,48.35180717
392,59.51632637,"149.233,12",12,273.7806377,193.283787,149.233,12,149.233,149.233,12,2019-05-22 6:11,-53.98183264,48.35204499
393,373.3264133,"149.233,13",13,583.8299367,938.6193503,149.233,13,149.233,149.233,13,2019-05-23 9:27,-53.98029278,48.35280977
394,901.9100678,"149.233,14",14,886.6520151,2195.287865,149.233,14,149.233,149.233,14,2019-05-24 19:51,-53.97945064,48.35283385
395,406.9331803,"149.233,15",15,576.6745964,1102.489153,149.233,15,149.233,149.233,15,2019-05-25 7:17,-53.98060523,48.35300504
396,214.0035013,"149.233,16",16,295.3951326,283.8343327,149.233,16,149.233,149.233,16,2019-05-26 16:20,-53.98257885,48.35230172
