"","event.id","visible","timestamp","location.long","location.lat","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name","utm.easting","utm.northing","utm.zone","X","COV.x.y","COV.x.x","COV.y.y"
"114",15113907452,"true","2017-08-20 08:51:00.000",-53.98586603,48.35045596,"radio-transmitter",NA,149.673,149.673,"Snowshoe Hare Space Use - Razimuth",278792.115677474,5359561.92894651,"22N",116,428.6670308,1382.701099,2162.763985
"115",15113907456,"true","2017-08-21 09:28:00.000",-53.98660508,48.35050501,"radio-transmitter",NA,149.673,149.673,"Snowshoe Hare Space Use - Razimuth",278737.581438097,5359569.51417896,"22N",117,12.43048961,533.9421106,1902.170563
"116",15113907460,"true","2017-08-22 13:36:00.000",-53.98808065,48.3509507,"radio-transmitter",NA,149.673,149.673,"Snowshoe Hare Space Use - Razimuth",278630.207437512,5359623.30837195,"22N",118,320.3867647,487.1987394,908.6529258
"117",15113907464,"true","2017-08-23 10:23:00.000",-53.98816492,48.35035906,"radio-transmitter",NA,149.673,149.673,"Snowshoe Hare Space Use - Razimuth",278621.400303476,5359557.79988408,"22N",119,666.0839357,1597.490078,2310.010389
"118",15113907468,"true","2017-08-24 09:26:00.000",-53.98820838,48.35127619,"radio-transmitter",NA,149.673,149.673,"Snowshoe Hare Space Use - Razimuth",278622.156653106,5359659.85080483,"22N",120,185.6693919,814.7335025,1376.05931
"119",15113907471,"true","2017-08-29 13:55:00.000",-53.98865854,48.35112566,"radio-transmitter",NA,149.673,149.673,"Snowshoe Hare Space Use - Razimuth",278588.157956059,5359644.42245625,"22N",121,-327.4479815,332.441962,549.947884
"120",15113907475,"true","2017-08-30 09:49:00.000",-53.98783814,48.35017763,"radio-transmitter",NA,149.673,149.673,"Snowshoe Hare Space Use - Razimuth",278644.820899587,5359536.69248382,"22N",122,549.4407028,1159.094722,1782.028051
"121",15113907480,"true","2017-08-31 13:47:00.000",-53.9852891,48.35110259,"radio-transmitter",NA,149.673,149.673,"Snowshoe Hare Space Use - Razimuth",278837.653430873,5359632.12671083,"22N",123,-142.4897103,678.9826941,376.9981414
"122",15113907484,"true","2017-09-01 09:07:00.000",-53.98673631,48.35278509,"radio-transmitter",NA,149.673,149.673,"Snowshoe Hare Space Use - Razimuth",278737.739674368,5359823.29018124,"22N",124,1121.057489,3927.40507,1392.083523
"123",15113907489,"true","2018-06-18 17:21:00.000",-53.98650253,48.35367186,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278758.898737661,5359921.16637716,"22N",125,0.038050895,101.7336482,155.837169
"124",15113907490,"true","2018-06-21 07:53:00.000",-53.98701482,48.3547606,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278725.670165121,5360043.64319694,"22N",126,47.49347829,219.3258202,1761.550335
"125",15113907495,"true","2018-06-23 08:06:00.000",-53.98676181,48.35476822,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278744.443872668,5360043.7593173,"22N",127,285.9537394,349.9608133,1560.290535
"126",15113907499,"true","2018-06-30 11:00:00.000",-53.98533036,48.35504568,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278851.674418745,5360070.46182237,"22N",128,-111.1410551,818.8823175,1465.605574
"127",15113907503,"true","2018-07-01 12:10:00.000",-53.98529397,48.35519669,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278855.023877287,5360087.13930605,"22N",129,-2409.162077,3159.875588,2882.610743
"128",15113907510,"true","2018-07-02 12:07:00.000",-53.98612197,48.3530397,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278784.349178495,5359849.81226127,"22N",130,-146.526172,389.6672426,333.6574063
"129",15113907516,"true","2018-07-04 08:44:00.000",-53.98662384,48.35488785,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278755.181791231,5360056.65596842,"22N",131,-368.2110694,1063.344416,284.979276
"130",15113907523,"true","2018-07-05 11:17:00.000",-53.98608343,48.35815963,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278809.38467229,5360418.70544878,"22N",132,66.71161992,1142.208472,6416.598161
"131",15113907526,"true","2018-07-07 16:43:00.000",-53.98707349,48.35835734,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278736.911728134,5360443.53709585,"22N",133,-3302.774974,2826.537112,11761.49463
"132",15113907531,"true","2018-07-08 18:11:00.000",-53.98601445,48.35695805,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278809.288188178,5360284.96840985,"22N",134,399.0408227,806.9232865,7087.894775
"133",15113907537,"true","2018-07-09 17:57:00.000",-53.98703041,48.35587644,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278729.350986304,5360167.69731492,"22N",135,-12.93760596,361.6400182,1815.478579
"134",15113907544,"true","2018-07-11 15:48:00.000",-53.98749254,48.35506759,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278691.615561233,5360079.1404793,"22N",136,-105.2075177,236.9226418,1432.557837
"135",15113907551,"true","2018-07-12 09:46:00.000",-53.98442237,48.35326508,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278911.220238022,5359869.95384325,"22N",137,93.60353743,140.1790816,402.1504468
"136",15113907566,"true","2018-07-21 15:28:00.000",-53.98667146,48.35490629,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278751.734442872,5360058.84282361,"22N",138,333.0026933,309.5450248,2180.53693
"137",15113907580,"true","2018-07-26 19:37:00.000",-53.98760752,48.35769353,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278694.481060734,5360371.30699242,"22N",139,251.65013,895.9850322,8260.343416
"138",15113907587,"true","2018-07-27 13:54:00.000",-53.98409115,48.35277133,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278933.617219972,5359814.12506901,"22N",140,54.81965413,64.98713782,246.2049464
"139",15113907596,"true","2018-07-29 19:41:00.000",-53.98604424,48.3544427,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278796.184766592,5360005.5104805,"22N",141,158.7759043,242.1766596,746.6433869
"140",15113907608,"true","2018-08-02 18:33:00.000",-53.98355142,48.35363255,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",278977.324795181,5359908.2796979,"22N",142,440.6150073,414.6918031,1055.405806
"141",15113907612,"true","2018-08-03 09:50:00.000",-53.98014139,48.35502554,"radio-transmitter",NA,149.093,149.093,"Snowshoe Hare Space Use - Razimuth",279235.937255715,5360053.25793993,"22N",143,2867.603725,4234.32583,3220.846526
"142",15113907493,"true","2018-06-21 10:08:00.000",-53.97641301,48.35448596,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279509.770718721,5359982.55454861,"22N",144,1543.517009,4014.008027,4359.073314
"143",15113907500,"true","2018-06-30 11:26:00.000",-53.97311355,48.35373423,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279750.924034716,5359889.52019148,"22N",145,1265.002827,4052.613946,2658.363317
"144",15113907505,"true","2018-07-01 13:15:00.000",-53.97716705,48.35374753,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279450.728498825,5359902.6593233,"22N",146,2210.859593,5277.865177,1605.908876
"145",15113907511,"true","2018-07-02 13:35:00.000",-53.97411446,48.35419506,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279678.772447178,5359943.6126019,"22N",147,2176.780414,2020.035103,10634.50784
"146",15113907528,"true","2018-07-07 16:56:00.000",-53.97476007,48.35356473,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279628.230623527,5359875.41751518,"22N",150,930.9458974,1566.903395,5156.636801
"147",15113907533,"true","2018-07-08 18:20:00.000",-53.97615825,48.35198965,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279517.862968814,5359704.39324809,"22N",151,546.4103967,847.6162166,2776.012401
"148",15113907539,"true","2018-07-09 18:09:00.000",-53.97668014,48.35304665,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279483.768444243,5359823.36525088,"22N",152,2097.9513,2414.774569,5208.253521
"149",15113907542,"true","2018-07-10 13:29:00.000",-53.97588208,48.35138802,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279535.72295446,5359636.73621424,"22N",153,-321.5047525,492.8843523,1918.826335
"150",15113907548,"true","2018-07-11 16:15:00.000",-53.9744184,48.35243154,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279648.649237049,5359748.49737033,"22N",154,718.0191762,1076.258479,3375.362241
"151",15113907549,"true","2018-07-12 09:29:00.000",-53.97624717,48.35537398,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279525.889096921,5360080.76765271,"22N",155,59.1266843,2809.638598,3342.461384
"152",15113907556,"true","2018-07-14 15:34:00.000",-53.97606857,48.35489901,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279537.067271043,5360027.46774587,"22N",156,940.1527567,2305.377047,5257.937918
"153",15113907560,"true","2018-07-15 09:33:00.000",-53.97557019,48.35484949,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279573.768916967,5360020.5302738,"22N",157,844.8179308,2729.035185,3950.530765
"154",15113907563,"true","2018-07-21 14:55:00.000",-53.9745327,48.35133394,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279635.446173664,5359626.84402232,"22N",158,3.693316541,516.6453557,2676.420953
"155",15113907567,"true","2018-07-22 11:13:00.000",-53.97712696,48.35277253,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279449.486985209,5359794.18702,"22N",159,1552.689053,1344.078512,11256.84988
"156",15113907574,"true","2018-07-23 14:24:00.000",-53.97459933,48.35059999,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279627.343326424,5359545.46793246,"22N",160,29.25849588,428.9823311,1801.716866
"157",15113907575,"true","2018-07-24 17:05:00.000",-53.97679236,48.35337463,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279476.872318268,5359860.13840688,"22N",161,145.9241857,1103.084883,3726.171937
"158",15113907583,"true","2018-07-26 20:08:00.000",-53.97409913,48.3531499,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279675.398432854,5359827.41432659,"22N",162,1894.157284,1759.753883,6857.491454
"159",15113907586,"true","2018-07-27 13:50:00.000",-53.97659025,48.35176847,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279484.907451434,5359681.05564499,"22N",163,6754.949432,4245.161172,14252.60543
"160",15113907591,"true","2018-07-28 09:20:00.000",-53.97669646,48.35385828,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279486.064542964,5359913.61295589,"22N",164,1122.386542,2082.258268,4337.472132
"161",15113907594,"true","2018-07-29 18:53:00.000",-53.97536555,48.35333197,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279582.376330746,5359851.29145186,"22N",165,487.8207893,1520.122676,8604.535111
"162",15113907597,"true","2018-07-30 08:43:00.000",-53.97637309,48.35245236,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279503.946616033,5359756.43493568,"22N",166,300.4157106,749.5568805,4181.374634
"163",15113907603,"true","2018-08-01 16:19:00.000",-53.97660154,48.35174496,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279483.969619835,5359678.47535001,"22N",167,3862.593817,7429.850408,3739.844941
"164",15113907606,"true","2018-08-02 17:52:00.000",-53.97414446,48.35298715,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279671.338467406,5359809.45741505,"22N",168,3751.651694,3446.027022,8679.986987
"165",15113907614,"true","2018-08-03 10:44:00.000",-53.97392571,48.35270674,"radio-transmitter",NA,149.173,149.173,"Snowshoe Hare Space Use - Razimuth",279686.332277121,5359777.66489937,"22N",169,2012.654898,1668.096898,9484.335268
"166",15113907487,"true","2018-06-18 16:06:00.000",-53.98855205,48.35190396,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278599.420680449,5359730.61117797,"22N",170,1516.534724,4799.64861,862.2572058
"167",15113907492,"true","2018-06-21 09:24:00.000",-53.98885078,48.35155323,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278575.771472103,5359692.49606874,"22N",171,68.46572439,287.5979233,233.5928086
"168",15113907497,"true","2018-06-23 10:19:00.000",-53.98922972,48.35151477,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278547.534487395,5359689.31705042,"22N",172,253.2024746,604.4347342,762.991644
"169",15113907512,"true","2018-07-02 13:51:00.000",-53.99050983,48.35083934,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278449.779269805,5359617.95396621,"22N",174,1230.816056,2094.423553,1535.668965
"170",15113907514,"true","2018-07-03 14:12:00.000",-53.99210781,48.35143458,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278333.990083528,5359688.72811929,"22N",175,4855.97587,11570.91032,3214.942015
"171",15113907519,"true","2018-07-04 10:41:00.000",-53.98818923,48.35121498,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278623.309863517,5359652.99289118,"22N",176,2862.088165,3928.035378,2655.747549
"172",15113907529,"true","2018-07-07 17:15:00.000",-53.99000117,48.35173402,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278491.339867923,5359715.91354853,"22N",178,3070.038791,6953.850864,2208.51664
"173",15113907530,"true","2018-07-08 17:59:00.000",-53.99136578,48.35048282,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278384.826255549,5359580.80759495,"22N",179,2735.362874,3588.074352,3468.670562
"174",15113907536,"true","2018-07-09 17:52:00.000",-53.98529338,48.35161681,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278839.563364575,5359689.28698448,"22N",180,-4.043421195,119.9405163,117.9746634
"175",15113907543,"true","2018-07-10 13:38:00.000",-53.98834016,48.35156329,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278613.639561326,5359692.13847956,"22N",181,529.9519916,536.3792104,901.4949288
"176",15113907545,"true","2018-07-11 15:52:00.000",-53.99005319,48.35128341,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278485.531850913,5359665.98536257,"22N",182,1120.925578,1651.347992,1527.133569
"177",15113907552,"true","2018-07-12 09:52:00.000",-53.98887527,48.35088139,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278571.044271521,5359617.90183521,"22N",183,5881.946791,7617.311514,5607.594774
"178",15113907554,"true","2018-07-14 15:23:00.000",-53.98911094,48.35195256,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278558.231608819,5359737.627571,"22N",184,442.794246,506.688691,645.2891815
"179",15113907558,"true","2018-07-15 09:03:00.000",-53.9853597,48.35154126,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278834.323476215,5359681.08216742,"22N",185,303.9602027,396.6631605,373.4336947
"180",15113907565,"true","2018-07-21 15:21:00.000",-53.99047085,48.35168109,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278456.318546908,5359711.38921157,"22N",186,1249.700067,2364.629599,1211.20164
"181",15113907570,"true","2018-07-22 11:25:00.000",-53.98714203,48.35105559,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278700.19163096,5359632.25376461,"22N",187,275.2891412,334.8185422,765.1718098
"182",15113907573,"true","2018-07-23 14:21:00.000",-53.98918821,48.3516315,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278551.115562825,5359702.1698701,"22N",188,320.2083653,567.6531873,576.0666853
"183",15113907576,"true","2018-07-24 17:08:00.000",-53.98749733,48.35120762,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278674.53120891,5359650.17595976,"22N",189,719.4860929,853.1687934,998.284997
"184",15113907582,"true","2018-07-26 20:07:00.000",-53.98948633,48.35168677,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278529.27188488,5359709.1740396,"22N",190,637.8733692,972.0654294,913.0329258
"185",15113907584,"true","2018-07-27 13:29:00.000",-53.98866809,48.35217802,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278592.013261762,5359761.40420778,"22N",191,33.33761653,333.5685582,243.265043
"186",15113907589,"true","2018-07-28 09:00:00.000",-53.98657819,48.35179488,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278745.16192083,5359712.7864006,"22N",192,33.44803189,65.96677644,135.7558928
"187",15113907592,"true","2018-07-29 18:48:00.000",-53.98714552,48.35196571,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278703.877103898,5359733.41015352,"22N",193,335.2288357,347.8094253,507.6146142
"188",15113907598,"true","2018-07-30 08:46:00.000",-53.98725,48.35172231,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278695.082933098,5359706.66164926,"22N",194,1608.270759,5554.268896,803.5178806
"189",15113907604,"true","2018-08-01 17:24:00.000",-53.98698603,48.35147285,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278713.555627302,5359678.17542589,"22N",195,348.7499003,306.1834456,640.9014333
"190",15113907609,"true","2018-08-02 18:34:00.000",-53.98583094,48.35232323,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278802.803267668,5359769.34696273,"22N",196,-109.9855571,877.7226245,184.1886564
"191",15113907613,"true","2018-08-03 09:55:00.000",-53.98684109,48.35203869,"radio-transmitter",NA,149.213,149.213,"Snowshoe Hare Space Use - Razimuth",278726.743985102,5359740.64151717,"22N",197,81.7460749,95.40327414,160.5540011
"192",15113907488,"true","2018-06-18 16:31:00.000",-53.98142795,48.35349133,"radio-transmitter",NA,149.613,149.613,"Snowshoe Hare Space Use - Razimuth",279134.004948654,5359886.46130668,"22N",198,-21.8903051,631.9768258,262.3258868
"193",15113907494,"true","2018-06-21 10:52:00.000",-53.98179725,48.35376671,"radio-transmitter",NA,149.613,149.613,"Snowshoe Hare Space Use - Razimuth",279107.841110745,5359918.13043659,"22N",199,430.5331375,998.9525556,728.3948345
"194",15113907498,"true","2018-06-23 10:33:00.000",-53.98232586,48.35330426,"radio-transmitter",NA,149.613,149.613,"Snowshoe Hare Space Use - Razimuth",279066.684837653,5359868.26019229,"22N",200,56.59073864,429.0205622,233.699294
"195",15113907502,"true","2018-06-30 12:13:00.000",-53.97999754,48.35439929,"radio-transmitter",NA,149.613,149.613,"Snowshoe Hare Space Use - Razimuth",279243.884830637,5359983.24497146,"22N",201,466.0630388,872.7608926,311.9679158
