event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
15017336127,true,2017-06-25 19:21:00.000,-53.98445205,48.34976175,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278893.85379787174,5359480.696332445,"22N"
15017336128,true,2017-06-26 08:24:00.000,-53.98904729,48.35021181,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278555.3981944242,5359543.985168339,"22N"
15017336129,true,2017-07-16 10:41:00.000,-53.98664233,48.35241112,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278743.08078052435,5359781.457555133,"22N"
15017336130,true,2017-07-16 17:16:00.000,-53.98712644,48.35143895,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278703.00775150827,5359674.813497695,"22N"
15017336131,true,2017-07-19 09:51:00.000,-53.98688241,48.35077893,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278718.2245386045,5359600.757256952,"22N"
15017336132,true,2017-07-19 17:08:00.000,-53.9867029,48.35112894,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278733.0385797523,5359639.13722146,"22N"
15017336133,true,2017-07-22 10:34:00.000,-53.98740177,48.35204505,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278685.23923694645,5359742.967806808,"22N"
15017336134,true,2017-07-24 10:38:00.000,-53.98501187,48.35080906,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278856.9185057466,5359598.704983754,"22N"
15017336135,true,2017-07-27 16:30:00.000,-53.98595967,48.35106885,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278787.83395606664,5359630.312923231,"22N"
15017336136,true,2017-07-29 13:30:00.000,-53.98364953,48.35035014,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278955.8497941088,5359543.771509302,"22N"
15017336137,true,2017-08-03 18:28:00.000,-53.98525124,48.35043429,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278837.5637574695,5359557.745805263,"22N"
15017336138,true,2017-08-05 11:54:00.000,-53.98610851,48.35041208,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278773.9633529433,5359557.752455289,"22N"
15017336139,true,2017-08-08 14:39:00.000,-53.98532581,48.35048084,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278832.2414154358,5359563.134403375,"22N"
15017336140,true,2017-08-10 19:24:00.000,-53.98901505,48.34897019,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278552.4026908452,5359405.90444184,"22N"
15017336141,true,2017-08-11 07:39:00.000,-53.98530197,48.35114295,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278836.87485993543,5359636.649276645,"22N"
15017336142,true,2017-08-11 19:08:00.000,-53.98587015,48.35109932,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278794.5972518135,5359633.440744719,"22N"
15017336143,true,2017-08-12 07:18:00.000,-53.98586637,48.35075516,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278793.3864981334,5359595.181560979,"22N"
15017336144,true,2017-08-12 18:42:00.000,-53.98832762,48.3484601,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278601.11580061703,5359347.228916545,"22N"
15017336145,true,2017-08-13 12:38:00.000,-53.98795783,48.35201536,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278643.92046125664,5359741.274631112,"22N"
15017336146,true,2017-08-15 10:29:00.000,-53.99194358,48.35188303,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278348.1020271899,5359738.091501982,"22N"
15017336147,true,2017-08-16 09:33:00.000,-53.98923583,48.35053645,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278542.8394027051,5359580.609017574,"22N"
15017336148,true,2017-08-17 10:45:00.000,-53.98638162,48.35103231,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278756.41915250354,5359627.470423584,"22N"
